%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2017 185 19 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 93 10.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 20 60 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 94 10.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 21 60 -999.0 -999.0 -999.0 -999.0 -999.0 7.2 96 10.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 230
2017 185 22 60 -999.0 -999.0 -999.0 -999.0 -999.0 8.2 95 11.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 240
2017 185 23 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 94 11.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 185 0 60 -999.0 -999.0 -999.0 -999.0 -999.0 6.2 93 10.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 186 1 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 96 9.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
2017 186 2 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 87 11.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 260
2017 186 3 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 93 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
2017 186 4 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 96 10.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 186 5 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 93 10.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 186 6 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 95 9.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 260
